Descr,Degree of Truth,Degree of Support,Degree of Focus
For minority patients in state 2 with energy_low we have f0_slope_mean_high,0.05432529245314429,0.4105263157894737,0.33926712788516916
For almost_no patients in state 2 with energy_low we have f0_slope_mean_high,0.0,0.4105263157894737,0.33926712788516916
For almost_all patients in state 2 with energy_low we have f0_slope_mean_medium,0.0,0.28421052631578947,0.16912943109976802
For majority patients in state 2 with energy_low we have f0_slope_mean_medium,0.0,0.28421052631578947,0.16912943109976802
For half patients in state 2 with energy_low we have f0_slope_mean_medium,0.0,0.28421052631578947,0.16912943109976802
For minority patients in state 2 with energy_low we have f0_slope_mean_medium,0.7485637782109328,0.28421052631578947,0.16912943109976802
For almost_no patients in state 2 with energy_low we have f0_slope_mean_medium,0.0,0.28421052631578947,0.16912943109976802
For almost_all patients in state 2 with energy_low we have f0_slope_mean_low,0.0,0.5052631578947369,0.6607328721148309
For majority patients in state 2 with energy_low we have f0_slope_mean_low,0.22432862912314694,0.5052631578947369,0.6607328721148309
For half patients in state 2 with energy_low we have f0_slope_mean_low,1.0,0.5052631578947369,0.6607328721148309
For minority patients in state 2 with energy_low we have f0_slope_mean_low,0.0,0.5052631578947369,0.6607328721148309
For almost_no patients in state 2 with energy_low we have f0_slope_mean_low,0.0,0.5052631578947369,0.6607328721148309
For almost_all patients in state 2 with energy_low we have localjitter_high,0.0,0.47368421052631576,0.3370214172766726
For majority patients in state 2 with energy_low we have localjitter_high,0.0,0.47368421052631576,0.3370214172766726
For half patients in state 2 with energy_low we have localjitter_high,0.949466772662556,0.47368421052631576,0.3370214172766726
For minority patients in state 2 with energy_low we have localjitter_high,0.1919332803353886,0.47368421052631576,0.3370214172766726
For almost_no patients in state 2 with energy_low we have localjitter_high,0.0,0.47368421052631576,0.3370214172766726
For almost_all patients in state 2 with energy_low we have localjittern_medium,0.0,0.3368421052631579,0.18584291821676352
For majority patients in state 2 with energy_low we have localjittern_medium,0.0,0.3368421052631579,0.18584291821676352
For half patients in state 2 with energy_low we have localjittern_medium,0.0,0.3368421052631579,0.18584291821676352
For minority patients in state 2 with energy_low we have localjittern_medium,0.8304205202566934,0.3368421052631579,0.18584291821676352
For almost_no patients in state 2 with energy_low we have localjittern_medium,0.0,0.3368421052631579,0.18584291821676352
For almost_all patients in state 2 with energy_low we have localjitter_low,0.0,0.49473684210526314,0.6629785827233271
For majority patients in state 2 with energy_low we have localjitter_low,0.3619366170053918,0.49473684210526314,0.6629785827233271
For half patients in state 2 with energy_low we have localjitter_low,0.9427934326558828,0.49473684210526314,0.6629785827233271
For minority patients in state 2 with energy_low we have localjitter_low,0.0,0.49473684210526314,0.6629785827233271
For almost_no patients in state 2 with energy_low we have localjitter_low,0.0,0.49473684210526314,0.6629785827233271
For almost_all patients in state 2 with energy_low we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For majority patients in state 2 with energy_low we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For half patients in state 2 with energy_low we have localshimmer_high,1.0,0.4631578947368421,0.4072667911119688
For minority patients in state 2 with energy_low we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For almost_no patients in state 2 with energy_low we have localshimmer_high,0.0,0.4631578947368421,0.4072667911119688
For almost_all patients in state 2 with energy_low we have localshimmer_medium,0.0,0.29473684210526313,0.20671709689173057
For majority patients in state 2 with energy_low we have localshimmer_medium,0.0,0.29473684210526313,0.20671709689173057
For half patients in state 2 with energy_low we have localshimmer_medium,0.021355381112070283,0.29473684210526313,0.20671709689173057
For minority patients in state 2 with energy_low we have localshimmer_medium,0.6559889761106314,0.29473684210526313,0.20671709689173057
For almost_no patients in state 2 with energy_low we have localshimmer_medium,0.0,0.29473684210526313,0.20671709689173057
For almost_all patients in state 2 with energy_low we have localshimmer_low,0.0,0.4631578947368421,0.5927332088880313
For majority patients in state 2 with energy_low we have localshimmer_low,0.12523935862772811,0.4631578947368421,0.5927332088880313
For half patients in state 2 with energy_low we have localshimmer_low,1.0,0.4631578947368421,0.5927332088880313
For minority patients in state 2 with energy_low we have localshimmer_low,0.0,0.4631578947368421,0.5927332088880313
For almost_no patients in state 2 with energy_low we have localshimmer_low,0.0,0.4631578947368421,0.5927332088880313
For almost_all patients in state 2 with energy_low we have pitch_skewness_high,0.0,0.4631578947368421,0.5184439125141688
For majority patients in state 2 with energy_low we have pitch_skewness_high,0.0,0.4631578947368421,0.5184439125141688
For half patients in state 2 with energy_low we have pitch_skewness_high,1.0,0.4631578947368421,0.5184439125141688
For minority patients in state 2 with energy_low we have pitch_skewness_high,0.0,0.4631578947368421,0.5184439125141688
For almost_no patients in state 2 with energy_low we have pitch_skewness_high,0.0,0.4631578947368421,0.5184439125141688
For almost_all patients in state 2 with energy_low we have pitch_skewness_medium,0.0,0.35789473684210527,0.2864058821175957
For majority patients in state 2 with energy_low we have pitch_skewness_medium,0.0,0.35789473684210527,0.2864058821175957
For half patients in state 2 with energy_low we have pitch_skewness_medium,0.0,0.35789473684210527,0.2864058821175957
For minority patients in state 2 with energy_low we have pitch_skewness_medium,0.6927871822266173,0.35789473684210527,0.2864058821175957
For almost_no patients in state 2 with energy_low we have pitch_skewness_medium,0.0,0.35789473684210527,0.2864058821175957
For almost_all patients in state 2 with energy_low we have pitch_skewness_low,0.0,0.5263157894736842,0.48155608748583106
For majority patients in state 2 with energy_low we have pitch_skewness_low,0.11863098175856547,0.5263157894736842,0.48155608748583106
For half patients in state 2 with energy_low we have pitch_skewness_low,1.0,0.5263157894736842,0.48155608748583106
For minority patients in state 2 with energy_low we have pitch_skewness_low,0.0,0.5263157894736842,0.48155608748583106
For almost_no patients in state 2 with energy_low we have pitch_skewness_low,0.0,0.5263157894736842,0.48155608748583106
For almost_all patients in state 2 with energy_low we have pitch_mean_high,0.0,0.5052631578947369,0.5841042214578406
For majority patients in state 2 with energy_low we have pitch_mean_high,0.2089815563294981,0.5052631578947369,0.5841042214578406
For half patients in state 2 with energy_low we have pitch_mean_high,1.0,0.5052631578947369,0.5841042214578406
For minority patients in state 2 with energy_low we have pitch_mean_high,0.0,0.5052631578947369,0.5841042214578406
For almost_no patients in state 2 with energy_low we have pitch_mean_high,0.0,0.5052631578947369,0.5841042214578406
For almost_all patients in state 2 with energy_low we have pitch_mean_medium,0.0,0.4105263157894737,0.2459666115495831
For majority patients in state 2 with energy_low we have pitch_mean_medium,0.0,0.4105263157894737,0.2459666115495831
For half patients in state 2 with energy_low we have pitch_mean_medium,0.930856263900327,0.4105263157894737,0.2459666115495831
For minority patients in state 2 with energy_low we have pitch_mean_medium,0.2012385347165031,0.4105263157894737,0.2459666115495831
For almost_no patients in state 2 with energy_low we have pitch_mean_medium,0.0,0.4105263157894737,0.2459666115495831
For almost_all patients in state 2 with energy_low we have pitch_mean_low,0.0,0.5368421052631579,0.4158957785421593
For majority patients in state 2 with energy_low we have pitch_mean_low,0.0,0.5368421052631579,0.4158957785421593
For half patients in state 2 with energy_low we have pitch_mean_low,1.0,0.5368421052631579,0.4158957785421593
For minority patients in state 2 with energy_low we have pitch_mean_low,0.03897821965949565,0.5368421052631579,0.4158957785421593
For almost_no patients in state 2 with energy_low we have pitch_mean_low,0.0,0.5368421052631579,0.4158957785421593
For almost_all patients (all states) with energy_low we have energy_high,0.0,0.5484734868773433,0.4228387996166632
For majority patients (all states) with energy_low we have energy_high,0.0,0.5484734868773433,0.4228387996166632
For half patients (all states) with energy_low we have energy_high,0.0,0.5484734868773433,0.4228387996166632
For minority patients (all states) with energy_low we have energy_high,1.0,0.5484734868773433,0.4228387996166632
For almost_no patients (all states) with energy_low we have energy_high,0.46406514419904055,0.5484734868773433,0.4228387996166632
For almost_all patients (all states) with energy_low we have energy_medium,0.0,0.5484734868773433,0.2502082972916763
For majority patients (all states) with energy_low we have energy_medium,0.0,0.5484734868773433,0.2502082972916763
For half patients (all states) with energy_low we have energy_medium,0.2541824144551891,0.5484734868773433,0.2502082972916763
For minority patients (all states) with energy_low we have energy_medium,0.5395754594390721,0.5484734868773433,0.2502082972916763
For almost_no patients (all states) with energy_low we have energy_medium,0.0,0.5484734868773433,0.2502082972916763
For almost_all patients (all states) with energy_low we have f0_slope_mean_high,0.0,0.5993572576325656,0.5170076237702093
For majority patients (all states) with energy_low we have f0_slope_mean_high,0.1231310693056356,0.5993572576325656,0.5170076237702093
For half patients (all states) with energy_low we have f0_slope_mean_high,1.0,0.5993572576325656,0.5170076237702093
For minority patients (all states) with energy_low we have f0_slope_mean_high,0.0,0.5993572576325656,0.5170076237702093
For almost_no patients (all states) with energy_low we have f0_slope_mean_high,0.0,0.5993572576325656,0.5170076237702093
For almost_all patients (all states) with energy_low we have f0_slope_mean_medium,0.0,0.39796464916979113,0.26083089126071973
For majority patients (all states) with energy_low we have f0_slope_mean_medium,0.0,0.39796464916979113,0.26083089126071973
